"muck_org","V1","d0","d1","d2","d3","d4","source","Source","avg_align","followers_count","friends_count","lang","media_handle","media_name","muck_role","muckrack_slug","protected","status_coordinates","status_lang","statuses_count","utc_offset","verified","mean_ideology_following","n_pol_follows","total_articles","dem","rep","lo"
"",6685,0.00596416881052,-0.0106167003574,0.00642846851019,0.00624623660507,0.00644397782542,3051788461,"",NA,19,160,"en","","","","",FALSE,"","en",100,"None",FALSE,-1.47327372323,3,NA,NA,NA,NA
"",6687,-0.00746812438434,-0.00743109750182,-0.00249355450998,0.00547579942582,0.00920789552171,305238281,"",NA,182,586,"en","","","","",FALSE,"","en",1196,"None",FALSE,-0.419084072001,27,NA,NA,NA,NA
"",6688,0.000934602537336,-0.000309683990536,-0.00531339061274,0.00390504830191,0.00398611386613,3053752792,"",NA,8,69,"en","","","","",FALSE,"","en",44,"None",FALSE,-1.20318411702,4,NA,NA,NA,NA
"",6689,-0.0135860225381,-0.00416774240985,7.72160792502e-05,-0.010482484097,0.00786311144697,3053928455,"",NA,58,163,"en","","","","",FALSE,"","en",10979,"None",FALSE,0.644955400431,4,NA,NA,NA,NA
"",6690,-0.0128545718168,0.0037857343316,0.00384048547937,-0.0135070153221,0.0100626166636,305424937,"",NA,424,774,"en","","","","",FALSE,"","en",3030,"-14400",FALSE,0.953794324136,8,NA,NA,NA,NA
"",6691,-0.00195785836705,-0.00351238159206,0.0015000695663,0.00255053334864,0.0031909649835,3054337122,"",NA,109,207,"en","","","","",FALSE,"","en",1700,"-25200",FALSE,-1.39351274499,3,NA,NA,NA,NA
"",6693,-0.00455808015289,-0.000536135293848,0.000407445944888,-0.00540134564902,0.00256255565328,305523072,"",NA,32,87,"en","","","","",FALSE,"","en",928,"-14400",FALSE,1.04402231776,3,NA,NA,NA,NA
"",6694,0.0304480997002,-0.00892170940473,0.00162862519298,-0.0256366696897,0.0176774572256,3056067609,"",NA,2289,4722,"en","","","","",FALSE,"","en",8815,"-18000",FALSE,0.456636746935,27,NA,NA,NA,NA
"",6695,0.0149264589451,0.00872293509841,0.0195072239751,0.0049395594762,0.0121856760013,305632742,"",NA,384,1553,"en","","","","",FALSE,"","und",853,"None",FALSE,-1.69088059428,3,NA,NA,NA,NA
"",6696,-0.0139958835151,-0.0130065315954,-0.00220343575756,0.00627873071069,0.00927800364235,3057090091,"",NA,41,295,"en","","","","",FALSE,"","en",374,"-25200",FALSE,-1.49576909307,4,NA,NA,NA,NA
"",6697,0.00143540612469,-0.0122912537832,0.000138935739446,0.0118757793427,0.0137375070413,30571560,"",NA,77,874,"en","","","","",FALSE,"","en",474,"-14400",FALSE,-1.96025037885,3,NA,NA,NA,NA
"",6698,-0.00422610355129,-0.0111720646474,-0.00246477390732,0.00438963260617,0.00497453486384,3058817718,"",NA,64,177,"en","","","","",FALSE,"","en",1131,"None",FALSE,-0.678146936148,7,NA,NA,NA,NA
"",6699,-0.00111100795489,-0.00418559529986,0.00320050180848,0.00436510915541,0.00511885901069,30588927,"",NA,23,262,"en","","","","",FALSE,"","en",191,"-10800",FALSE,-1.81932159891,4,NA,NA,NA,NA
"",6700,-0.008377817171,-0.00428191027251,-0.00206909208061,-0.0156823654677,0.00668076230999,30594712,"",NA,31,142,"en","","","","",FALSE,"","en",525,"-14400",FALSE,0.973577706032,5,NA,NA,NA,NA
"",6701,-0.00291571537593,-0.00434151903676,0.00953188644596,0.00464050526795,0.00908229518111,305951521,"",NA,238,283,"en","","","","",FALSE,"","en",3837,"-36000",FALSE,-1.3219341924,3,NA,NA,NA,NA
"",6702,0.0234048717525,-0.0149573784773,-0.0036567731109,-0.0154532871212,0.0075029142123,3059911,"",NA,5639,3908,"en","","","","",FALSE,"","",5152,"-14400",FALSE,1.36113536432,4,NA,NA,NA,NA
"",6703,-0.0099825667297,-0.00942950092601,0.0020426613237,0.00392365597492,0.00612824264669,3060706693,"",NA,27,132,"en","","","","",FALSE,"","en",123,"None",FALSE,-0.741958108848,3,NA,NA,NA,NA
"",6704,-0.00973974913651,0.00514173342047,-0.0142775793752,-0.00998965171457,0.013174445037,306101794,"",NA,1119,2337,"en","","","","",FALSE,"","en",12436,"-14400",FALSE,0.590137456356,23,NA,NA,NA,NA
"",6705,-0.0104622643027,-0.00218176232685,-0.00226456713925,-0.016516584042,0.00714244995698,306161498,"",NA,17,145,"en","","","","",FALSE,"","en",250,"None",FALSE,0.848595499478,7,NA,NA,NA,NA
"",6706,-0.0126170994793,-0.000894926676432,-0.00106100412609,-0.00884279506889,0.00676871403867,30616749,"",NA,5745,902,"en","","","","",FALSE,"","en",310,"-14400",FALSE,-0.238090505882,4,NA,NA,NA,NA
"",6707,-0.00129870721111,-0.00762663916065,-0.000946564948279,0.00372573633813,0.00338303492166,3061980803,"",NA,10,51,"en","","","","",FALSE,"","en",66,"None",FALSE,-1.85370474836,3,NA,NA,NA,NA
"",6708,-0.0117650688708,-0.00249506600445,0.000174162305897,0.00319524252086,0.00764682553711,3062164954,"",NA,257,733,"en","","","","",FALSE,"","en",872,"None",FALSE,0.520067591186,14,NA,NA,NA,NA
"",6709,-0.00932004083036,-0.00619684198764,-0.00265145342189,0.00303425425231,0.00457534669333,3063517789,"",NA,65,182,"en","","","","",FALSE,"","en",566,"None",FALSE,0.00395096633278,4,NA,NA,NA,NA
"",6710,0.00588227963449,0.0191817515387,0.0203229455329,0.00184269815437,0.0113204887039,3063694540,"",NA,99,618,"en","","","","",FALSE,"","en",165,"None",FALSE,0.918852024367,6,NA,NA,NA,NA
"",6711,0.0125761304464,-0.00806578801486,0.00129192675377,0.00525782004315,0.0104051810742,306388937,"",NA,1523,2321,"en","","","","",FALSE,"","en",5204,"None",FALSE,-1.41524310654,10,NA,NA,NA,NA
"",6713,0.0172145490456,-0.00809178910009,-0.00707069988261,-0.0268834753168,0.0119265263022,306541282,"",NA,751,1694,"en","","","","",FALSE,"","en",12004,"-18000",FALSE,1.0337127806,15,NA,NA,NA,NA
"",6714,0.00308171980539,-0.00406382286668,-0.0125913869097,0.0077513667655,0.00708598317521,3065956834,"",NA,87,592,"en","","","","",FALSE,"","en",3164,"-25200",FALSE,-1.23232552315,7,NA,NA,NA,NA
"",6715,-0.0133767941469,-0.0050351055549,0.00468135601564,-0.00100321296735,0.00777480509655,3066071372,"",NA,46,379,"en","","","","",FALSE,"","en",28,"-25200",FALSE,-0.666724585667,6,NA,NA,NA,NA
"",6716,-0.00577447925516,-0.0186722691257,-0.00375557623341,0.00871241955207,0.00827387619366,3067853393,"",NA,469,823,"en","","","","",FALSE,"","en",2166,"None",FALSE,-1.0422222221,5,NA,NA,NA,NA
"",6718,-0.000495776513105,-0.0103756334453,0.00175648591748,0.00388670160155,0.00343638377221,307053371,"",NA,279,306,"en","","","","",FALSE,"","en",1805,"-18000",FALSE,-0.0787109851802,4,NA,NA,NA,NA
"",6719,-0.0112217957488,4.50422225809e-05,0.000886041304685,-0.00952297956612,0.00500827498894,3070739087,"",NA,71,268,"en","","","","",FALSE,"","und",51,"None",FALSE,0.290231072443,3,NA,NA,NA,NA
"",6720,-0.00315206345966,-0.00447536379526,0.00580768887089,0.00653886987422,0.00887900730186,307117629,"",NA,581,884,"en","","","","",FALSE,"","en",5866,"-14400",FALSE,-1.27034759108,6,NA,NA,NA,NA
"",6721,-0.0050973469071,-0.00738434145585,-0.00193636597608,0.00446691349604,0.00511692078378,307135863,"",NA,732,354,"en","","","","",FALSE,"","en",5983,"-25200",FALSE,-1.14405317583,5,NA,NA,NA,NA
"",6722,-0.00502809560227,0.00584258166153,0.00509051291257,0.00518617216436,0.00950517766012,3071360464,"",NA,56,493,"en","","","","",FALSE,"","en",32,"None",FALSE,-1.85370474836,3,NA,NA,NA,NA
"",6723,0.0132067296652,0.0135981536184,0.020458725183,-0.00213525405636,0.0121441503153,307164295,"",NA,168,1389,"en","","","","",FALSE,"","en",337,"-21600",FALSE,-0.170254355241,3,NA,NA,NA,NA
"",6724,-0.00441580941256,-0.00137342676788,-0.000362863224154,-0.00126970851255,0.00122080202447,3071795630,"",NA,0,14,"en","","","","",FALSE,"","en",85,"None",FALSE,0.292141531273,6,NA,NA,NA,NA
"",6725,0.0124196504795,-0.00995069540433,-0.00799151757692,0.0121645763938,0.0105091750641,30720448,"",NA,58,696,"en","","","","",FALSE,"","en",669,"-25200",FALSE,-1.59874100646,3,NA,NA,NA,NA
"",6726,-0.0114934718122,-0.00293796638121,0.00696742975593,-0.000927031464754,0.0089295936834,3072076640,"",NA,35,355,"en","","","","",FALSE,"","en",17,"None",FALSE,-1.38924856626,4,NA,NA,NA,NA
"",6727,-0.00607071262797,0.00562972726586,0.00874596776726,-0.0042685037392,0.00567282938629,3072087877,"",NA,181,605,"en","","","","",FALSE,"","en",995,"None",FALSE,0.371282467761,3,NA,NA,NA,NA
"",6728,0.0374937946915,-0.0221225577981,-0.00451319365388,-0.0269850515208,0.00918195213044,307316295,"",NA,1388,1885,"en","","","","",FALSE,"","en",13760,"None",FALSE,0.955223135876,8,NA,NA,NA,NA
"",6729,-0.0011106979168,-0.00421015010948,0.00115698694253,0.00201595178368,0.00213337894249,3073526697,"",NA,133,350,"en","","","","",FALSE,"","en",95,"-14400",FALSE,-0.363974930804,3,NA,NA,NA,NA
"",6730,-0.00454553931129,-0.00596405722115,0.00285839902268,0.00433011119731,0.00555919227313,307369986,"",NA,35,190,"en","","","","",FALSE,"","en",72,"None",FALSE,-1.30956801795,5,NA,NA,NA,NA
"",6731,-0.0104847657133,-0.0128562514784,0.00177805280012,0.00564263532935,0.00705148140337,30754622,"",NA,100,329,"en","","","","",FALSE,"","en",380,"-21600",FALSE,-1.43276887291,4,NA,NA,NA,NA
"",6733,0.0121015957566,0.000583910912257,-0.0182611353384,0.0123100438785,0.0129261620004,30772821,"",NA,536,835,"en","","","","",FALSE,"","en",1432,"-14400",FALSE,-1.04561907287,10,NA,NA,NA,NA
"",6734,-0.0123736001847,-0.00103564112756,-0.000614566924154,-0.0181827945754,0.00995707769253,30775318,"",NA,130,548,"en","","","","",FALSE,"","en",2203,"-14400",FALSE,0.830687130781,7,NA,NA,NA,NA
"",6735,-0.0112963099467,-0.00252090652027,0.00142077082097,-0.000256884377692,0.00540830172352,3077816626,"",NA,62,145,"en","","","","",FALSE,"","en",102,"None",FALSE,0.394573039091,3,NA,NA,NA,NA
"",6736,-0.00856370242493,0.000167221650214,-0.000181559619099,-0.0104603689324,0.00556316504035,3077891316,"",NA,23,158,"en","","","","",FALSE,"","en",47,"None",FALSE,1.1453608999,3,NA,NA,NA,NA
"",6737,-0.00866039190984,0.00542685113143,0.00971537966611,-0.000923866679853,0.0126839911163,30780285,"",NA,279,1027,"en","","","","",FALSE,"","en",831,"-14400",FALSE,0.716587018272,7,NA,NA,NA,NA
"",6738,-0.0027374868088,-0.00141213824527,0.00292806661506,0.00112118567326,0.0027629821931,3078086009,"",NA,16,159,"en","","","","",FALSE,"","en",78,"None",FALSE,-1.58890543896,3,NA,NA,NA,NA
"",6739,-0.00434990727097,-0.000612132454445,-0.000323017658811,0.00033318130018,0.00228802608964,3078331386,"",NA,197,564,"en","","","","",FALSE,"","und",460,"-14400",FALSE,-0.878641791236,9,NA,NA,NA,NA
"",6740,-0.00404092541147,-0.00309480568848,0.000433599088622,0.000929820426348,0.00140793867911,3078720034,"",NA,14,48,"en","","","","",FALSE,"","en",24,"None",FALSE,-0.963163688059,3,NA,NA,NA,NA
"",6741,0.000498625417738,-0.00298151314899,0.00917699333422,0.00523573411056,0.0075387396493,307888178,"",NA,18,201,"en","","","","",FALSE,"","en",146,"-18000",FALSE,-0.345002402319,4,NA,NA,NA,NA
"",6742,-0.0058462479776,-0.00423734958713,0.000648775796384,0.00441453189215,0.0110884013486,3079491148,"",NA,170,1029,"en","","","","",FALSE,"","en",476,"-14400",FALSE,-0.184953097312,8,NA,NA,NA,NA
"",6743,-0.00392312205643,-0.0124735246353,0.00190551443435,0.00703347887875,0.0091533450259,30795814,"",NA,1181,1379,"en","","","","",FALSE,"","en",1447,"-14400",FALSE,-1.81932159891,4,NA,NA,NA,NA
"",6744,-0.0118758709527,-0.00431799882552,0.000504404193784,0.00154813146783,0.00487919074112,30804936,"",NA,730,115,"en","","","","",FALSE,"","en",18918,"-18000",FALSE,0.861296033363,3,NA,NA,NA,NA
"",6745,-0.00433383253548,-0.00688357331127,0.00206947224688,0.00517874401341,0.00889021549554,3081091532,"",NA,554,2783,"en","","","","",FALSE,"","en",1087,"-21600",FALSE,-0.645296337397,16,NA,NA,NA,NA
"",6746,0.0199121231874,0.0129562940835,0.0215787980629,0.00741352463305,0.0122991319339,308143687,"",NA,71,1002,"en","","","","",FALSE,"","en",250,"-21600",FALSE,-1.46687249967,4,NA,NA,NA,NA
"",6747,0.0237833110451,-0.0138659590293,-0.000393972563877,-0.0284016434101,0.0115205293161,3081575199,"",NA,1113,1853,"en","","","","",FALSE,"","en",3440,"None",FALSE,0.440977508666,4,NA,NA,NA,NA
"",6748,-0.00334342336959,-0.0135717809563,0.00339463770815,0.0052692381777,0.00519981045109,30816550,"",NA,70,194,"en","","","","",FALSE,"","en",146,"None",FALSE,-0.600885368175,5,NA,NA,NA,NA
"",6749,-0.000462116249977,-0.00210327147824,0.00848135432756,0.00631000402796,0.00880004013844,30821629,"",NA,970,1147,"en","","","","",FALSE,"","en",2289,"-25200",FALSE,-1.57992696568,8,NA,NA,NA,NA
"",6750,-0.0109596990186,-0.00295137431067,-0.000599869876068,-0.00573043913711,0.00406156459454,308275855,"",NA,11,58,"en","","","","",FALSE,"","en",19,"-14400",FALSE,-0.662078335847,6,NA,NA,NA,NA
"",6751,0.0186069095543,0.00585019781435,0.025084300232,0.00824458060331,0.0140777058568,30828172,"",NA,569,2401,"en","","","","",FALSE,"","en",20080,"-14400",FALSE,-1.55281630678,3,NA,NA,NA,NA
"",6752,-0.0102516446296,0.0026797336208,0.00762129414202,-0.000373788952089,0.0103995691762,308462520,"",NA,911,1855,"en","","","","",FALSE,"","es",7708,"-14400",FALSE,-0.0153527513959,6,NA,NA,NA,NA
"",6753,0.00285328847512,-0.00385275907384,0.0019516060847,-0.0163992276508,0.00841391855099,308512529,"",NA,117,385,"en","","","","",FALSE,"","en",363,"-14400",FALSE,0.539918155417,3,NA,NA,NA,NA
"",6754,-0.00088301213729,-0.00632843795077,0.00300364310329,0.0098738001544,0.0137762169695,3085140287,"",NA,575,1959,"en","","","","",FALSE,"","en",632,"None",FALSE,-1.18749271546,7,NA,NA,NA,NA
"",6755,0.00978833022033,0.00489296864286,-0.00557653021846,0.0116721331083,0.0144793885114,30853865,"",NA,73,812,"en","","","","",FALSE,"","en",223,"-14400",FALSE,-1.26177319443,40,NA,NA,NA,NA
"",6756,0.00813857587905,0.00468444359678,0.0116010679746,0.00385704632224,0.00734509944605,30854593,"",NA,557,701,"en","","","","",FALSE,"","en",4204,"-14400",FALSE,-1.09544972645,3,NA,NA,NA,NA
"",6757,-0.00307944959443,0.000617829719487,-0.000254203755076,-0.00104834291277,0.000938124068657,3085653298,"",NA,32,62,"en","","","","",FALSE,"","und",90,"None",FALSE,0.31832526827,4,NA,NA,NA,NA
"",6758,0.00583525907344,0.0187336903925,0.0215880849882,-0.000302420288295,0.0117854157637,308668831,"",NA,1301,2140,"en","","","","",FALSE,"","und",1736,"-14400",FALSE,0.741326566339,4,NA,NA,NA,NA
"",6759,-0.0107580779466,0.00211977958212,0.000934947192319,-0.00380531407691,0.00556461455756,3086821012,"",NA,50,179,"en","","","","",FALSE,"","en",128,"-14400",FALSE,0.667266360122,4,NA,NA,NA,NA
"",6760,-0.00983273720968,0.000769656113001,0.00382410492799,-0.00174133326199,0.0105190207338,308691718,"",NA,181,843,"en","","","","",FALSE,"","en",1608,"None",FALSE,-0.800821684676,4,NA,NA,NA,NA
"",6761,-0.00679881186219,0.00268760693202,-0.000563261907426,-0.00423871659709,0.00482205820131,308754361,"",NA,403,386,"en","","","","",FALSE,"","en",1053,"None",FALSE,0.731724271684,9,NA,NA,NA,NA
"",6763,-0.0153989259914,0.0016355709178,0.00116170365095,-0.00820784434573,0.00550262840449,308854494,"",NA,208,237,"en","","","","",FALSE,"","en",719,"-14400",FALSE,0.809908583016,3,NA,NA,NA,NA
"",6764,-0.00756035858405,-0.00735177153739,-0.000899838846556,0.00210249972502,0.00298651806806,30889505,"",NA,34,122,"en","","","","",FALSE,"","en",188,"-21600",FALSE,-0.884122146359,6,NA,NA,NA,NA
"",6765,0.00218988060819,-0.0106059159527,-0.00285332609768,0.00698958750208,0.00606877078619,308901507,"",NA,371,654,"en","","","","",FALSE,"","en",18735,"-14400",FALSE,-1.62289365712,7,NA,NA,NA,NA
"",6766,-0.00323655781228,-0.00104873713334,0.000288477922999,0.000982973805697,0.00220803669133,30904538,"",NA,367,206,"en","","","","",FALSE,"","en",42,"-14400",FALSE,-1.14686708024,3,NA,NA,NA,NA
"",6767,-0.00814465987245,-0.00827561816178,0.00101700792377,0.00279567991502,0.00351840475732,309077837,"",NA,94,162,"en","","","","",FALSE,"","en",1186,"-14400",FALSE,-0.270404451999,3,NA,NA,NA,NA
"",6768,-0.00838540484771,-0.00133744744582,-0.00267914890696,0.00265228693631,0.0110442677492,309213732,"",NA,1833,1462,"en","","","","",FALSE,"","en",8274,"-10800",FALSE,0.115673686564,7,NA,NA,NA,NA
"",6769,0.00644802373925,0.0141323347968,0.0172458708873,-0.00376482999284,0.00900891942407,309253921,"",NA,564,2231,"en","","","","",FALSE,"","en",762,"-14400",FALSE,0.790077725374,3,NA,NA,NA,NA
"",6770,-0.00534119264247,-0.000243575745212,0.000783060965516,-0.00134809300914,0.0022743489056,3092771206,"",NA,23,43,"en","","","","",FALSE,"","en",220,"None",FALSE,0.87981064505,3,NA,NA,NA,NA
"",6772,-0.00927718508198,-0.0210238990055,0.000630676693821,0.00771850570665,0.00889950327709,30928490,"",NA,202,625,"en","","","","",FALSE,"","en",142,"-21600",FALSE,-0.988641572208,8,NA,NA,NA,NA
"",6773,0.00827669119595,-0.000960169837385,0.0115118409781,0.00820339945721,0.0124268693764,309331815,"",NA,45,621,"en","","","","",FALSE,"","en",186,"None",FALSE,-0.819173056294,11,NA,NA,NA,NA
"",6774,0.0221022866627,-0.00902475316551,-0.00323930168773,-0.0169874287163,0.0144673237461,3093780893,"",NA,2051,4308,"en","","","","",FALSE,"","und",5003,"-14400",FALSE,0.578963614754,19,NA,NA,NA,NA
"",6775,-0.00526562078277,0.00024056422853,0.000795186897765,-0.00291593623152,0.00209893660236,3094294733,"",NA,55,145,"en","","","","",FALSE,"","es",44,"None",FALSE,0.234390287584,3,NA,NA,NA,NA
"",6776,-0.0032712074905,0.00296445067539,0.0076494861442,0.00713751426553,0.012660057191,30960989,"",NA,308,1572,"en","","","","",FALSE,"","en",400,"-14400",FALSE,-0.583279795376,5,NA,NA,NA,NA
"",6777,-0.00679604353251,-0.00023520953717,-0.00278533513241,-0.00547218902083,0.00454322559912,30966902,"",NA,618,740,"en","","","","",FALSE,"","en",1978,"-14400",FALSE,0.732962484122,11,NA,NA,NA,NA
"",6778,-0.0110916307361,0.0137196075583,0.00608655655279,-0.00461189951109,0.00693071453765,309672455,"",NA,275,443,"en","","","","",FALSE,"","en",453,"-18000",FALSE,1.32771811263,3,NA,NA,NA,NA
"",6780,-0.00129562494593,-0.0072529502,-0.00128235877014,0.00441158814701,0.00413025708902,3097232567,"",NA,138,352,"en","","","","",FALSE,"","en",1228,"None",FALSE,-1.85631314041,3,NA,NA,NA,NA
"",6781,0.0167361914236,0.00749586511037,0.0179069696212,0.00659921297581,0.00978134160597,309723555,"",NA,31,314,"en","","","","",FALSE,"","en",283,"-18000",FALSE,-1.45408910719,4,NA,NA,NA,NA
"",6782,-0.0115532645241,-0.00748675195748,0.00176292615757,0.00305075084177,0.00551401856186,30976419,"",NA,1102,1236,"en","","","","",FALSE,"","en",788,"-21600",FALSE,-0.0397007859758,8,NA,NA,NA,NA
"",6783,-0.00226967471993,-0.00103167645799,-0.0018769144655,0.00225843820104,0.00307438991935,3097803623,"",NA,42,118,"en","","","","",FALSE,"","en",33,"None",FALSE,-1.03780430361,3,NA,NA,NA,NA
"",6785,-0.00559685561793,0.0110076363798,0.0118797214219,0.000560286681416,0.00795191548833,30980543,"",NA,612,1057,"en","","","","",FALSE,"","en",2320,"-14400",FALSE,0.437116698156,8,NA,NA,NA,NA
"",6786,-0.0046634673761,-0.00434534407293,-0.00442735086536,-0.0173283527839,0.00745659993013,30980699,"",NA,203,597,"en","","","","",FALSE,"","en",247,"-21600",FALSE,0.872418226801,3,NA,NA,NA,NA
"",6787,-0.00869752801314,0.00876441282205,0.00892803981574,-0.0164343344229,0.0112740579788,309847173,"",NA,402,1177,"en","","","","",FALSE,"","cs",7896,"-25200",FALSE,1.0568891296,6,NA,NA,NA,NA
"",6790,-0.00535872030706,-0.00364368087925,-0.00121470346532,-0.0105862930202,0.00470161684461,309893281,"",NA,5,83,"en","","","","",FALSE,"","en",253,"-14400",FALSE,0.955850882565,3,NA,NA,NA,NA
"",6791,-0.000902381498446,-0.00541613113612,-0.00652517864122,0.00508286199752,0.00549216703667,309907190,"",NA,986,613,"en","","","","",FALSE,"","en",7841,"-14400",TRUE,-1.03643393522,9,NA,NA,NA,NA
"",6792,-0.0167936082401,0.00307786217479,-0.00197053910233,-0.019417706155,0.0102141418511,30994154,"",NA,130,519,"en","","","","",FALSE,"","en",470,"-18000",FALSE,1.02009929281,18,NA,NA,NA,NA
"",6793,-0.00557336348674,-0.00586246421167,-0.00203768790725,0.00329313042742,0.00494108690088,3099771445,"",NA,920,450,"en","","","","",FALSE,"","en",1915,"-14400",FALSE,-0.566060893226,5,NA,NA,NA,NA
"",6794,-0.00629189687744,0.00333866346125,-0.00428591576556,0.00370364998522,0.00856930833638,309984674,"",NA,1127,1314,"en","","","","",FALSE,"","en",8686,"-18000",FALSE,-0.194562248363,6,NA,NA,NA,NA
"",6795,-0.00759259622031,-0.0010793646474,0.0010204164167,-0.00475452179487,0.00317354904786,309995623,"",NA,52,66,"en","","","","",FALSE,"","und",177,"-14400",FALSE,0.790077725374,3,NA,NA,NA,NA
"",6796,-0.00125463642942,-0.00606581857392,0.0035250071632,0.00573784502696,0.00667640768861,3100095396,"",NA,115,507,"en","","","","",FALSE,"","en",486,"None",FALSE,-1.65467836954,4,NA,NA,NA,NA
"",6797,-0.00107958747552,-0.0108494353425,0.00204855419134,0.00318498953211,0.00388184615045,310076143,"",NA,123,343,"en","","","","",FALSE,"","en",89,"None",FALSE,0.215505249305,3,NA,NA,NA,NA
"",6798,-0.0144820706874,0.00409971519909,0.00726448243347,-0.00141242819077,0.00718991160935,310082380,"",NA,624,885,"en","","","","",FALSE,"","en",2318,"-14400",FALSE,0.967500152597,3,NA,NA,NA,NA
"",6799,-9.47690412704e-05,-0.00315413783597,0.00508456120239,0.00541725925116,0.0072378398611,310115083,"",NA,201,368,"en","","","","",FALSE,"","en",876,"None",FALSE,-1.25676627006,6,NA,NA,NA,NA
